东林街道办事处,500110005000
万东镇,500110100000
南桐镇,500110101000
青年镇,500110102000
关坝镇,500110103000
丛林镇,500110104000
石林镇,500110105000
金桥镇,500110106000
黑山镇,500110107000
石角镇,500110108000
东溪镇,500110109000
赶水镇,500110110000
打通镇,500110111000
石壕镇,500110112000
永新镇,500110113000
三角镇,500110114000
隆盛镇,500110115000
郭扶镇,500110116000
篆塘镇,500110117000
丁山镇,500110118000
安稳镇,500110119000
扶欢镇,500110120000
永城镇,500110121000
新盛镇,500110122000
中峰镇,500110123000
横山镇,500110124000
龙岗街道办事处,500111001000
棠香街道办事处,500111002000
龙滩子街道办事处,500111003000
龙水镇,500111100000
智凤镇,500111101000
宝顶镇,500111102000
中敖镇,500111103000
三驱镇,500111104000
宝兴镇,500111105000
玉龙镇,500111106000
石马镇,500111107000
拾万镇,500111108000
回龙镇,500111109000
金山镇,500111110000
万古镇,500111111000
国梁镇,500111112000
雍溪镇,500111113000
珠溪镇,500111114000
龙石镇,500111115000
邮亭镇,500111116000
铁山镇,500111117000
高升镇,500111118000
季家镇,500111119000
古龙镇,500111120000
高坪镇,500111121000
双路镇,500111122000
通桥镇,500111123000
双龙湖街道,500112002000
回兴街道,500112004000
鸳鸯街道,500112007000
翠云街道,500112008000
人和街道,500112009000
天宫殿街道,500112010000
龙溪街道,500112011000
龙山街道,500112012000
龙塔街道,500112013000
大竹林街道,500112014000
悦来街道,500112015000
两路街道,500112016000
双凤桥街道,500112017000
王家街道,500112018000
礼嘉街道,500112019000
宝圣湖街道,500112020000
金山街道,500112021000
康美街道,500112022000
玉峰山镇,500112129000
龙兴镇,500112131000
统景镇,500112133000
大湾镇,500112135000
兴隆镇,500112138000
木耳镇,500112139000
茨竹镇,500112140000
古路镇,500112141000
石船镇,500112142000
大盛镇,500112143000
洛碛镇,500112144000
龙洲湾街道办事处,500113003000
鱼洞街道办事处,500113004000
花溪街道办事处,500113005000
李家沱街道办事处,500113006000
南泉街道办事处,500113007000
一品街道办事处,500113008000
南彭街道办事处,500113009000
惠民街道办事处,500113010000
界石镇,500113103000
安澜镇,500113107000
跳石镇,500113108000
木洞镇,500113109000
双河口镇,500113110000
麻柳嘴镇,500113111000
丰盛镇,500113112000
二圣镇,500113113000
东泉镇,500113114000
姜家镇,500113115000
天星寺镇,500113116000
接龙镇,500113117000
石滩镇,500113118000
石龙镇,500113119000
城东街道办事处,500114001000
城南街道办事处,500114002000
城西街道办事处,500114003000
正阳街道办事处,500114004000
舟白街道办事处,500114005000
冯家街道办事处,500114006000
阿蓬江镇,500114105000
石会镇,500114106000
黑溪镇,500114107000
黄溪镇,500114108000
黎水镇,500114109000
金溪镇,500114110000
马喇镇,500114111000
濯水镇,500114112000
石家镇,500114113000
鹅池镇,500114114000
小南海镇,500114117000
邻鄂镇,500114119000
中塘乡,500114245000
蓬东乡,500114246000
沙坝乡,500114247000
白石乡,500114248000
杉岭乡,500114249000
太极乡,500114250000
水田乡,500114251000
白土乡,500114252000
金洞乡,500114253000
五里乡,500114254000
水市乡,500114255000
新华乡,500114256000
凤城街道办事处,500115001000
晏家街道办事处,500115002000
江南街道办事处,500115003000
渡舟街道办事处,500115004000
邻封镇,500115123000
但渡镇,500115124000
云集镇,500115125000
长寿湖镇,500115126000
双龙镇,500115127000
龙河镇,500115128000
石堰镇,500115129000
云台镇,500115130000
海棠镇,500115131000
葛兰镇,500115132000
新市镇,500115133000
八颗镇,500115135000
洪湖镇,500115136000
万顺镇,500115137000
几江街道办事处,500116001000
德感街道办事处,500116002000
双福街道办事处,500116004000
鼎山街道办事处,500116005000
油溪镇,500116101000
吴滩镇,500116102000
石门镇,500116103000
朱杨镇,500116104000
石蟆镇,500116105000
永兴镇,500116106000
塘河镇,500116107000
白沙镇,500116108000
龙华镇,500116109000
李市镇,500116110000
慈云镇,500116111000
蔡家镇,500116112000
中山镇,500116113000
嘉平镇,500116114000
柏林镇,500116115000
先锋镇,500116116000
珞璜镇,500116117000
贾嗣镇,500116118000
夏坝镇,500116119000
西湖镇,500116120000
杜市镇,500116121000
广兴镇,500116122000
四面山镇,500116123000
支坪镇,500116124000
合阳城街道办事处,500117001000
钓鱼城街道办事处,500117002000
南津街街道办事处,500117003000
盐井街道,500117004000
草街街道,500117005000
云门街道,500117006000
大石街道,500117007000
沙鱼镇,500117100000
官渡镇,500117101000
涞滩镇,500117102000
肖家镇,500117103000
古楼镇,500117104000
三庙镇,500117105000
二郎镇,500117106000
龙凤镇,500117107000
隆兴镇,500117108000
铜溪镇,500117109000
双凤镇,500117112000
狮滩镇,500117113000
清平镇,500117114000
土场镇,500117115000
小沔镇,500117116000
三汇镇,500117117000
香龙镇,500117118000
钱塘镇,500117120000
龙市镇,500117121000
燕窝镇,500117123000
太和镇,500117124000
渭沱镇,500117125000
双槐镇,500117126000
中山路街道,500118001000
胜利路街道,500118002000
南大街街道,500118003000
茶山竹海街道,500118004000
大安街道,500118005000
陈食街道,500118006000
卫星湖街道,500118007000
青峰镇,500118100000
金龙镇,500118102000
临江镇,500118104000
何埂镇,500118106000
松溉镇,500118107000
仙龙镇,500118108000
吉安镇,500118109000
五间镇,500118110000
来苏镇,500118111000
宝峰镇,500118112000
双石镇,500118113000
红炉镇,500118114000
永荣镇,500118115000
三教镇,500118116000
板桥镇,500118117000
朱沱镇,500118118000
东城街道办事处,500119001000
南城街道办事处,500119002000
西城街道办事处,500119003000
三泉镇,500119100000
南平镇,500119101000
神童镇,500119102000
鸣玉镇,500119103000
大观镇,500119104000
兴隆镇,500119105000
太平场镇,500119106000
白沙镇,500119107000
水江镇,500119108000
石墙镇,500119109000
金山镇,500119110000
头渡镇,500119111000
大有镇,500119112000
合溪镇,500119113000
黎香湖镇,500119114000
山王坪镇,500119115000
石莲乡,500119200000
木凉乡,500119201000
河图乡,500119202000
乾丰乡,500119204000
骑龙乡,500119205000
中桥乡,500119207000
铁村乡,500119208000
德隆乡,500119209000
庆元乡,500119210000
古花乡,500119211000
峰岩乡,500119212000
民主乡,500119213000
冷水关乡,500119214000
石溪乡,500119215000
福寿乡,500119216000
璧城街道办事处,500120001000
璧泉街道办事处,500120002000
青杠街道办事处,500120003000
来凤街道办事处,500120004000
丁家街道办事处,500120005000
大路街道办事处,500120006000
八塘镇,500120100000
七塘镇,500120101000
河边镇,500120102000
福禄镇,500120103000
大兴镇,500120104000
正兴镇,500120105000
广普镇,500120106000
三合镇,500120107000
健龙镇,500120108000
巴川街道,500151001000
东城街道,500151002000
南城街道,500151003000
蒲吕街道,500151004000
土桥镇,500151101000
旧县镇,500151102000
二坪镇,500151103000
水口镇,500151104000
安居镇,500151105000
白羊镇,500151106000
平滩镇,500151107000
小林镇,500151108000
双山镇,500151109000
虎峰镇,500151110000
石鱼镇,500151111000
福果镇,500151112000
庆隆镇,500151113000
少云镇,500151114000
维新镇,500151115000
高楼镇,500151116000
大庙镇,500151117000
围龙镇,500151118000
华兴镇,500151119000
永嘉镇,500151120000
安溪镇,500151121000
西河镇,500151122000
侣俸镇,500151123000
太平镇,500151124000
桂林街道办事处,500223001000
梓潼街道办事处,500223002000
上和镇,500223101000
龙形镇,500223102000
古溪镇,500223103000
宝龙镇,500223104000
玉溪镇,500223107000
米心镇,500223108000
群力镇,500223109000
双江镇,500223110000
花岩镇,500223112000
柏梓镇,500223113000
崇龛镇,500223114000
塘坝镇,500223115000
新胜镇,500223116000
太安镇,500223117000
小渡镇,500223119000
卧佛镇,500223120000
五桂镇,500223121000
田家镇,500223122000
别口镇,500223123000
寿桥镇,500223124000
昌元街道办事处,500226001000
昌州街道办事处,500226002000
广顺街道办事处,500226003000
双河街道办事处,500226004000
安富街道办事处,500226005000
峰高街道办事处,500226006000
直升镇,500226103000
万灵镇,500226104000
清江镇,500226106000
仁义镇,500226107000
河包镇,500226108000
古昌镇,500226109000
吴家镇,500226110000
观胜镇,500226111000
铜鼓镇,500226112000
清流镇,500226113000
盘龙镇,500226114000
远觉镇,500226115000
清升镇,500226117000
荣隆镇,500226118000
龙集镇,500226119000
梁平县梁山街道办事处,500228001000
梁平县双桂街道办事处,500228002000
仁贤镇,500228101000
礼让镇,500228102000
云龙镇,500228103000
屏锦镇,500228104000
袁驿镇,500228106000
新盛镇,500228107000
福禄镇,500228108000
金带镇,500228109000
聚奎镇,500228110000
明达镇,500228111000
荫平镇,500228112000
和林镇,500228113000
回龙镇,500228114000
碧山镇,500228115000
虎城镇,500228116000
七星镇,500228117000
龙门镇,500228118000
文化镇,500228119000
合兴镇,500228120000
石安镇,500228121000
柏家镇,500228122000
大观镇,500228123000
竹山镇,500228124000
蟠龙镇,500228125000
安胜乡,500228200000
铁门乡,500228201000
龙胜乡,500228202000
复平乡,500228203000
紫照乡,500228205000
城北乡,500228206000
曲水乡,500228207000
葛城街道办事处,500229001000
复兴街道办事处,500229002000
巴山镇,500229102000
坪坝镇,500229103000
庙坝镇,500229104000
明通镇,500229105000
修齐镇,500229106000
高观镇,500229107000
高燕镇,500229108000
东安镇,500229109000
咸宜镇,500229110000
高楠镇,500229111000
龙田乡,500229201000
北屏乡,500229202000
左岚乡,500229205000
沿河乡,500229208000
双河乡,500229210000
蓼子乡,500229211000
鸡鸣乡,500229212000
周溪乡,500229214000
明中乡,500229216000
治平乡,500229217000
岚天乡,500229219000
厚坪乡,500229220000
河鱼乡,500229221000
三合街道,500230001000
名山街道,500230002000
虎威镇,500230101000
社坛镇,500230102000
三元镇,500230103000
许明寺镇,500230104000
董家镇,500230105000
树人镇,500230106000
十直镇,500230107000
高家镇,500230109000
兴义镇,500230110000
双路镇,500230111000
江池镇,500230112000
龙河镇,500230113000
武平镇,500230114000
包鸾镇,500230115000
湛普镇,500230116000
南天湖镇,500230118000
保合镇,500230119000
兴龙镇,500230120000
仁沙镇,500230121000
龙孔镇,500230122000
暨龙镇,500230123000
双龙镇,500230124000
仙女湖镇,500230125000
青龙乡,500230202000
太平坝乡,500230206000
都督乡,500230207000
栗子乡,500230209000
三建乡,500230210000
桂溪街道,500231001000
桂阳街道,500231002000
新民镇,500231101000
沙坪镇,500231102000
周嘉镇,500231103000
普顺镇,500231104000
永安镇,500231105000
高安镇,500231106000
高峰镇,500231107000
五洞镇,500231108000
澄溪镇,500231109000
太平镇,500231110000
